Line Item Id,Live or Test,Payment Id,Purchases ID,Sales ID,Payment method,Created Date,Payment Status,Failure reason,Sales state,Refund ID,Refund reason,Refund state,Total,Description,Email,First name,Last name,Phone,Item name,Quantity,Special instructions,Tx state reason code,Unit price,Update on next display,Update time,Valid from,Modified by
1359,FlurryLive,PAY-XXX,596,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,293.75,2018 Flurry Tickets Purchase,XXXX,Barry,Virginie,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1360,FlurryLive,PAY-XXX,597,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,128.75,2018 Flurry Tickets Purchase,XXXX,Chantal,Tobias,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,XXXX,,95,FALSE,,2/9/2018,Query PayPal
1361,FlurryLive,PAY-XXX,597,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,128.75,2018 Flurry Tickets Purchase,XXXX,Dorian,Shary,XXXX,"FRIDAY NIGHT Teen, Non-refundable",1,XXXX,,10,FALSE,,2/9/2018,Query PayPal
1362,FlurryLive,PAY-XXX,597,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,128.75,2018 Flurry Tickets Purchase,XXXX,Erin,Richard,XXXX,"ALL SUNDAY Teen, Non-refundable",1,XXXX,,20,FALSE,,2/9/2018,Query PayPal
1363,FlurryLive,PAY-XXX,597,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,128.75,2018 Flurry Tickets Purchase,XXXX,Fernand,Paula,XXXX,Service Fee,1,XXXX,,3.75,FALSE,,2/9/2018,Query PayPal
1364,FlurryLive,PAY-XXX,598,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,173.75,2018 Flurry Tickets Purchase,XXXX,Gabrielle,Owen,XXXX,"FULL FESTIVAL DFO Member, Non-refundable",2,,,85,FALSE,,2/9/2018,Query PayPal
1365,FlurryLive,PAY-XXX,598,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,173.75,2018 Flurry Tickets Purchase,XXXX,Humberto,Nicole,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1366,FlurryLive,PAY-XXX,599,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,65.75,2018 Flurry Ticket Purchase,XXXX,Imelda,Martin,XXXX,"ALL SATURDAY Adult, Non-refundable",1,XXXX,,62,FALSE,,2/9/2018,Query PayPal
1367,FlurryLive,PAY-XXX,599,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,65.75,2018 Flurry Ticket Purchase,XXXX,Jerry,Lisa,XXXX,Service Fee,1,XXXX,,3.75,FALSE,,2/9/2018,Query PayPal
1368,FlurryLive,PAY-XXX,600,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Karen,Karl,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,FALSE,,2/9/2018,Query PayPal
1369,FlurryLive,PAY-XXX,600,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Lorenzo,Julia,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1370,FlurryLive,PAY-XXX,601,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Melissa,Ian,XXXX,"FULL FESTIVAL Student, Non-refundable",1,,,85,FALSE,,2/9/2018,Query PayPal
1371,FlurryLive,PAY-XXX,601,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Nestor,Hermine,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1372,FlurryLive,PAY-XXX,602,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Olga,Gaston,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,2/9/2018,Query PayPal
1373,FlurryLive,PAY-XXX,602,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Pablo,Fiona,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1374,FlurryLive,PAY-XXX,603,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Rebekah,Earl,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,2/9/2018,Query PayPal
1375,FlurryLive,PAY-XXX,603,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Sebastien,Danielle,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1376,FlurryLive,PAY-XXX,604,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,113.75,2018 Flurry Ticket Purchase,XXXX,Tanya,Colin,XXXX,"FULL FESTIVAL DFO Member, Non-refundable",1,,,85,FALSE,,2/9/2018,Query PayPal
1377,FlurryLive,PAY-XXX,604,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,113.75,2018 Flurry Ticket Purchase,XXXX,Van,Bonnie,XXXX,DFO Individual Membership Dues,1,,,25,FALSE,,2/9/2018,Query PayPal
1378,FlurryLive,PAY-XXX,604,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,113.75,2018 Flurry Ticket Purchase,XXXX,Wendy,Alex,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1379,FlurryLive,PAY-XXX,605,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Arthur,Wanda,XXXX,"FULL FESTIVAL Student, Non-refundable",1,,,85,FALSE,,2/9/2018,Query PayPal
1380,FlurryLive,PAY-XXX,605,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Bertha,Victor,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1381,FlurryLive,PAY-XXX,606,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,145.75,2018 Flurry Tickets Purchase,XXXX,Cristobal,Teresa,XXXX,"ALL SATURDAY Senior, Non-refundable",2,,,48,FALSE,,2/9/2018,Query PayPal
1382,FlurryLive,PAY-XXX,606,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,145.75,2018 Flurry Tickets Purchase,XXXX,Dolly,Sam,XXXX,"ALL SUNDAY Senior, Non-refundable",2,,,23,FALSE,,2/9/2018,Query PayPal
1383,FlurryLive,PAY-XXX,606,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,145.75,2018 Flurry Tickets Purchase,XXXX,Edouard,Rose,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1384,FlurryLive,PAY-XXX,607,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Fay,Peter,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,2/9/2018,Query PayPal
1385,FlurryLive,PAY-XXX,607,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Gonzalo,Odette,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1386,FlurryLive,PAY-XXX,608,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Hanna,Nicholas,XXXX,"FULL FESTIVAL Senior, Non-refundable",1,,,85,FALSE,,2/9/2018,Query PayPal
1387,FlurryLive,PAY-XXX,608,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Isaias,Mindy,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1388,FlurryLive,PAY-XXX,609,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Josephine,Larry,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,2/9/2018,Query PayPal
1389,FlurryLive,PAY-XXX,609,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Kyle,Kate,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1390,FlurryLive,PAY-XXX,610,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Laura,Julian,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,XXXX,,95,FALSE,,2/9/2018,Query PayPal
1391,FlurryLive,PAY-XXX,610,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Marco,Ida,XXXX,Service Fee,1,XXXX,,3.75,FALSE,,2/9/2018,Query PayPal
1392,FlurryLive,PAY-XXX,611,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Nana,Henri,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,2/9/2018,Query PayPal
1393,FlurryLive,PAY-XXX,611,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Omar,Grace,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1394,FlurryLive,PAY-XXX,612,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Paulette,Fred,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,FALSE,,2/9/2018,Query PayPal
1395,FlurryLive,PAY-XXX,612,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Rene,Elsa,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1396,FlurryLive,PAY-XXX,613,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,127.75,2018 Flurry Tickets Purchase,XXXX,Sally,Danny,XXXX,"ALL SATURDAY Adult, Non-refundable",2,,,62,FALSE,,2/9/2018,Query PayPal
1397,FlurryLive,PAY-XXX,613,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,127.75,2018 Flurry Tickets Purchase,XXXX,Teddy,Claudette,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1398,FlurryLive,PAY-XXX,614,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Vicky,Bill,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,FALSE,,2/9/2018,Query PayPal
1399,FlurryLive,PAY-XXX,614,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Wilfred,Ana,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1400,FlurryLive,PAY-XXX,615,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Arlene,Wilfred,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,2/9/2018,Query PayPal
1401,FlurryLive,PAY-XXX,615,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Bret,Vicky,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1402,FlurryLive,PAY-XXX,616,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Cindy,Teddy,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,FALSE,,2/9/2018,Query PayPal
1403,FlurryLive,PAY-XXX,616,XXX,INSTANT_TRANSFER,1/15/2018,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Don,Sally,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1404,FlurryLive,PAY-XXX,617,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Emily,Rene,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,FALSE,,2/9/2018,Query PayPal
1405,FlurryLive,PAY-XXX,617,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Franklin,Paulette,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1406,FlurryLive,PAY-XXX,618,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,53.75,2018 Flurry Ticket Purchase,XXXX,Gert,Omar,XXXX,"FULL FESTIVAL Teen,&nbsp;Non-refundable",1,,,50,FALSE,,2/9/2018,Query PayPal
1407,FlurryLive,PAY-XXX,618,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,53.75,2018 Flurry Ticket Purchase,XXXX,Harvey,Nana,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1408,FlurryLive,PAY-XXX,619,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,148.75,2018 Flurry Tickets Purchase,XXXX,Irma,Marco,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,XXXX,,95,FALSE,,2/9/2018,Query PayPal
1409,FlurryLive,PAY-XXX,619,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,148.75,2018 Flurry Tickets Purchase,XXXX,Jose,Laura,XXXX,"FULL FESTIVAL Teen,&nbsp;Non-refundable",1,XXXX,,50,FALSE,,2/9/2018,Query PayPal
1410,FlurryLive,PAY-XXX,619,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,148.75,2018 Flurry Tickets Purchase,XXXX,Katia,Kyle,XXXX,Service Fee,1,XXXX,,3.75,FALSE,,2/9/2018,Query PayPal
1411,FlurryLive,PAY-XXX,620,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,173.75,2018 Flurry Tickets Purchase,XXXX,Lee,Josephine,XXXX,"FULL FESTIVAL Senior, Non-refundable",2,,,85,FALSE,,2/9/2018,Query PayPal
1412,FlurryLive,PAY-XXX,620,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,173.75,2018 Flurry Tickets Purchase,XXXX,Maria,Isaias,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1413,FlurryLive,PAY-XXX,621,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,108.75,2018 Flurry Ticket Purchase,XXXX,Nate,Hanna,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,2/9/2018,Query PayPal
1414,FlurryLive,PAY-XXX,621,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,108.75,2018 Flurry Ticket Purchase,XXXX,Ophelia,Gonzalo,XXXX,Friend of the Flurry Voluntary Donation,1,,,10,FALSE,,2/9/2018,Query PayPal
1415,FlurryLive,PAY-XXX,621,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,108.75,2018 Flurry Ticket Purchase,XXXX,Philippe,Fay,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1416,FlurryLive,PAY-XXX,622,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Rina,Edouard,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,2/9/2018,Query PayPal
1417,FlurryLive,PAY-XXX,622,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Sean,Dolly,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1418,FlurryLive,PAY-XXX,623,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Tammy,Cristobal,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,FALSE,,2/9/2018,Query PayPal
1419,FlurryLive,PAY-XXX,623,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Vince,Bertha,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1420,FlurryLive,PAY-XXX,624,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,183.75,2018 Flurry Tickets Purchase,XXXX,Whitney,Arthur,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,2/9/2018,Query PayPal
1421,FlurryLive,PAY-XXX,624,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,183.75,2018 Flurry Tickets Purchase,XXXX,Alberto,Wendy,XXXX,"FULL FESTIVAL Student, Non-refundable",1,,,85,FALSE,,2/9/2018,Query PayPal
1422,FlurryLive,PAY-XXX,624,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,183.75,2018 Flurry Tickets Purchase,XXXX,Beryl,Van,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1423,FlurryLive,PAY-XXX,625,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Chris,Tanya,XXXX,"FULL FESTIVAL Senior, Non-refundable",1,,,85,FALSE,,2/9/2018,Query PayPal
1424,FlurryLive,PAY-XXX,625,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Debby,Sebastien,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1425,FlurryLive,PAY-XXX,626,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,276.75,2018 Flurry Tickets Purchase,XXXX,Ernesto,Rebekah,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,2/9/2018,Query PayPal
1426,FlurryLive,PAY-XXX,626,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,276.75,2018 Flurry Tickets Purchase,XXXX,Florence,Pablo,XXXX,"FULL FESTIVAL Child, Non-refundable",1,,,8,FALSE,,2/9/2018,Query PayPal
1427,FlurryLive,PAY-XXX,626,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,276.75,2018 Flurry Tickets Purchase,XXXX,Gordon,Olga,XXXX,"FULL FESTIVAL Senior, Non-refundable",2,,,85,FALSE,,2/9/2018,Query PayPal
1428,FlurryLive,PAY-XXX,626,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,276.75,2018 Flurry Tickets Purchase,XXXX,Helene,Nestor,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1429,FlurryLive,PAY-XXX,627,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Isaac,Melissa,XXXX,"FULL FESTIVAL Senior, Non-refundable",1,,,85,FALSE,,2/9/2018,Query PayPal
1430,FlurryLive,PAY-XXX,627,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Joyce,Lorenzo,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1431,FlurryLive,PAY-XXX,628,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Kirk,Karen,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,2/9/2018,Query PayPal
1432,FlurryLive,PAY-XXX,628,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Leslie,Jerry,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1433,FlurryLive,PAY-XXX,629,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Michael,Imelda,XXXX,"FULL FESTIVAL Senior, Non-refundable",1,,,85,FALSE,,2/9/2018,Query PayPal
1434,FlurryLive,PAY-XXX,629,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,88.75,2018 Flurry Ticket Purchase,XXXX,Nadine,Humberto,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1435,FlurryLive,PAY-XXX,630,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,201.75,2018 Flurry Tickets Purchase,XXXX,Oscar,Gabrielle,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,XXXX,,95,FALSE,,2/9/2018,Query PayPal
1436,FlurryLive,PAY-XXX,630,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,201.75,2018 Flurry Tickets Purchase,XXXX,Patty,Fernand,XXXX,"FULL FESTIVAL Child, Non-refundable",1,XXXX,,8,FALSE,,2/9/2018,Query PayPal
1437,FlurryLive,PAY-XXX,630,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,201.75,2018 Flurry Tickets Purchase,XXXX,Rafael,Erin,XXXX,Service Fee,1,XXXX,,3.75,FALSE,,2/9/2018,Query PayPal
1438,FlurryLive,PAY-XXX,631,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Sara,Dorian,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,2/9/2018,Query PayPal
1439,FlurryLive,PAY-XXX,631,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Tony,Chantal,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1440,FlurryLive,PAY-XXX,632,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Valerie,Barry,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,FALSE,,2/9/2018,Query PayPal
1441,FlurryLive,PAY-XXX,632,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,William,Andrea,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1442,FlurryLive,PAY-XXX,633,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Andrea,Whitney,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,2/9/2018,Query PayPal
1443,FlurryLive,PAY-XXX,633,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Barry,Vince,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1444,FlurryLive,PAY-XXX,634,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Chantal,Tammy,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,2/9/2018,Query PayPal
1445,FlurryLive,PAY-XXX,634,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Dorian,Sean,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1446,FlurryLive,PAY-XXX,635,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Erin,Rina,XXXX,"FULL FESTIVAL Senior, Non-refundable",1,,,85,FALSE,,2/9/2018,Query PayPal
1447,FlurryLive,PAY-XXX,635,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Fernand,Philippe,XXXX,Friend of the Flurry Voluntary Donation,1,,,10,FALSE,,2/9/2018,Query PayPal
1448,FlurryLive,PAY-XXX,635,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Gabrielle,Ophelia,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1449,FlurryLive,PAY-XXX,636,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,74.75,2018 Flurry Tickets Purchase,XXXX,Humberto,Nate,XXXX,"ALL SATURDAY Senior, Non-refundable",1,,,48,FALSE,,2/9/2018,Query PayPal
1450,FlurryLive,PAY-XXX,636,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,74.75,2018 Flurry Tickets Purchase,XXXX,Imelda,Maria,XXXX,"ALL SUNDAY Senior, Non-refundable",1,,,23,FALSE,,2/9/2018,Query PayPal
1451,FlurryLive,PAY-XXX,636,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,74.75,2018 Flurry Tickets Purchase,XXXX,Jerry,Lee,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1452,FlurryLive,PAY-XXX,637,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Karen,Katia,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,FALSE,,2/9/2018,Query PayPal
1453,FlurryLive,PAY-XXX,637,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Lorenzo,Jose,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1454,FlurryLive,PAY-XXX,638,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Melissa,Irma,XXXX,"FULL FESTIVAL Adult, Non-refundable",2,,,95,FALSE,,2/9/2018,Query PayPal
1455,FlurryLive,PAY-XXX,638,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,193.75,2018 Flurry Tickets Purchase,XXXX,Nestor,Harvey,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1456,FlurryLive,PAY-XXX,639,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Olga,Gert,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,2/9/2018,Query PayPal
1457,FlurryLive,PAY-XXX,639,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,98.75,2018 Flurry Ticket Purchase,XXXX,Pablo,Franklin,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
1458,FlurryLive,PAY-XXX,640,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,183.75,2018 Flurry Tickets Purchase,XXXX,Rebekah,Emily,XXXX,"FULL FESTIVAL Adult, Non-refundable",1,,,95,FALSE,,2/9/2018,Query PayPal
1459,FlurryLive,PAY-XXX,640,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,183.75,2018 Flurry Tickets Purchase,XXXX,Sebastien,Don,XXXX,"FULL FESTIVAL Senior, Non-refundable",1,,,85,FALSE,,2/9/2018,Query PayPal
1460,FlurryLive,PAY-XXX,640,XXX,INSTANT_TRANSFER,1/16/2018,approved,,completed,,,,183.75,2018 Flurry Tickets Purchase,XXXX,Tanya,Cindy,XXXX,Service Fee,1,,,3.75,FALSE,,2/9/2018,Query PayPal
