Payment Id,Created Date,Payment Status,Total,Sales state,Details Summary
PAY-XXX,1/16/2018,failed,0,,"<strong>Incomplete or refunded transaction. $7,853.75</strong><br/>Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Nestor Nana<br/>85 FULL FESTIVAL DFO Member<br/>25 DFO Individual Membership Dues"
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $98.75</strong><br/><br/>1 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $53.75</strong><br/><br/>1 FULL FESTIVAL Teen
PAY-XXX,1/16/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Rebekah Rene<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,failed,0,,"<strong>Incomplete or refunded transaction. $7,853.75</strong><br/>Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Sebastien Sally<br/>85 FULL FESTIVAL DFO Member<br/>25 DFO Individual Membership Dues"
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $363.75</strong><br/><br/>2 FULL FESTIVAL Adult<br/>2 FULL FESTIVAL Senior
PAY-XXX,1/16/2018,approved,183.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Van Vicky<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Student
PAY-XXX,1/16/2018,approved,214.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Wendy Wilfred<br/>1 FULL FESTIVAL Adult<br/>2 FULL FESTIVAL Teen<br/>2 FULL FESTIVAL Child
PAY-XXX,1/16/2018,approved,183.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Arthur Ana<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/16/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Bertha Bill<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $149.75</strong><br/><br/>1 ALL SUNDAY Teen<br/>1 ALL SUNDAY Child<br/>1 ALL SUNDAY DFO Member<br/>1 DFO Sponsor Membership Dues
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $193.75</strong><br/><br/>2 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $193.75</strong><br/><br/>2 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $11.75</strong><br/><br/>1 FULL FESTIVAL Child
PAY-XXX,1/16/2018,approved,113.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Gonzalo Grace<br/>1 FULL FESTIVAL DFO Member<br/>1 DFO Individual Membership Dues
PAY-XXX,1/16/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Hanna Henri<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Isaias Ida<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,approved,0,refunded,<strong>Incomplete or refunded transaction. $88.75</strong><br/>Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Josephine Julian<br/>1 FULL FESTIVAL Student
PAY-XXX,1/16/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Kyle Kate<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,approved,65.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Laura Larry<br/>1 ALL SATURDAY Adult
PAY-XXX,1/16/2018,approved,173.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Marco Mindy<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>2 FULL FESTIVAL Senior"
PAY-XXX,1/16/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Nana Nicholas<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,approved,0,refunded,<strong>Incomplete or refunded transaction. $88.75</strong><br/>Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Omar Odette<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/16/2018,approved,53.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Paulette Peter<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 FULL FESTIVAL Teen"
PAY-XXX,1/16/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Rene Rose<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $173.75</strong><br/><br/>2 FULL FESTIVAL Senior
PAY-XXX,1/16/2018,approved,183.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Teddy Teresa<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Student
PAY-XXX,1/16/2018,approved,138.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Vicky Victor<br/>1 FULL FESTIVAL DFO Member<br/>1 DFO&nbsp;Supporter&nbsp; Membership Dues
PAY-XXX,1/16/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Wilfred Wanda<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,approved,51.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Ana Alex<br/>1 ALL SATURDAY Student
PAY-XXX,1/16/2018,approved,251.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Bill Bonnie<br/>2 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Teen<br/>1 FULL FESTIVAL Child
PAY-XXX,1/16/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Claudette Colin<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Danny Danielle<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,approved,113.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Elsa Earl<br/>1 ALL SATURDAY Adult<br/>1 ALL SATURDAY Senior
PAY-XXX,1/16/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Fred Fiona<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Grace Gaston<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,approved,328.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Henri Hermine<br/>2 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Teen<br/>1 FULL FESTIVAL Student
PAY-XXX,1/16/2018,approved,209.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Ida Ian<br/>2 FULL FESTIVAL Adult<br/>2 FULL FESTIVAL Child
PAY-XXX,1/16/2018,approved,106.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Julian Julia<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Child
PAY-XXX,1/16/2018,approved,173.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Kate Karl<br/>2 FULL FESTIVAL DFO Member
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $88.75</strong><br/><br/>1 FULL FESTIVAL Student
PAY-XXX,1/16/2018,approved,99.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Mindy Martin<br/>2 ALL SATURDAY Student
PAY-XXX,1/16/2018,approved,93.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Nicholas Nicole<br/>1 FRIDAY NIGHT Adult<br/>1 ALL SATURDAY Adult
PAY-XXX,1/16/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Odette Owen<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/16/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Peter Paula<br/>1 FULL FESTIVAL Student
PAY-XXX,1/16/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Rose Richard<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Sam Shary<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,approved,183.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Teresa Tobias<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $98.75</strong><br/><br/>1 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Wanda Walter<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Alex Arlene<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $183.75</strong><br/><br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/16/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Colin Cindy<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,approved,74.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Danielle Don<br/>1 ALL SATURDAY Senior<br/>1 ALL SUNDAY Senior
PAY-XXX,1/16/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Earl Emily<br/>1 FULL FESTIVAL Senior<br/>1 Friend of the Flurry Voluntary Donation
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $88.75</strong><br/><br/>1 FULL FESTIVAL DFO Member
PAY-XXX,1/16/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Gaston Gert<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $113.75</strong><br/><br/>1 FULL FESTIVAL DFO Member<br/>1 DFO Individual Membership Dues
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $113.75</strong><br/><br/>1 FULL FESTIVAL DFO Member<br/>1 DFO Individual Membership Dues
PAY-XXX,1/16/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Julia Jose<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $113.75</strong><br/><br/>1 FULL FESTIVAL DFO Member<br/>1 DFO Individual Membership Dues
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $113.75</strong><br/><br/>1 FULL FESTIVAL DFO Member<br/>1 DFO Individual Membership Dues
PAY-XXX,1/16/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Martin Maria<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Nicole Nate<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,approved,201.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Owen Ophelia<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>2 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Child"
PAY-XXX,1/16/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Paula Philippe<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/16/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Richard Rina<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Shary Sean<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $173.75</strong><br/><br/>2 FULL FESTIVAL Senior
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $68.75</strong><br/><br/>1 FRIDAY NIGHT Student<br/>1 ALL SATURDAY Student
PAY-XXX,1/16/2018,approved,276.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Walter Whitney<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Child<br/>2 FULL FESTIVAL Senior
PAY-XXX,1/16/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Arlene Andrea<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $88.75</strong><br/><br/>1 FULL FESTIVAL Senior
PAY-XXX,1/16/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Cindy Chantal<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,approved,183.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Don Dorian<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Student
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $51.75</strong><br/><br/>1 ALL SATURDAY Student
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $88.75</strong><br/>Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Franklin Fernand<br/>1 FULL FESTIVAL Student
PAY-XXX,1/16/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Gert Gabrielle<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,approved,108.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Harvey Humberto<br/>1 FULL FESTIVAL Adult<br/>1 Friend of the Flurry Voluntary Donation
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $88.75</strong><br/><br/>1 FULL FESTIVAL Senior
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $74.75</strong><br/><br/>1 ALL SATURDAY Senior<br/>1 ALL SUNDAY Senior
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $98.75</strong><br/><br/>1 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $98.75</strong><br/><br/>1 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $98.75</strong><br/><br/>1 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,created,0,,<strong>Incomplete or refunded transaction. $98.75</strong><br/><br/>1 FULL FESTIVAL Adult
PAY-XXX,1/16/2018,approved,173.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Ophelia Olga<br/>2 FULL FESTIVAL Senior
PAY-XXX,1/16/2018,approved,148.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Philippe Pablo<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Teen"
PAY-XXX,1/16/2018,approved,53.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Rina Rebekah<br/>1 FULL FESTIVAL Teen
PAY-XXX,1/16/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Sean Sebastien<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Tammy Tanya<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Vince Van<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Whitney Wendy<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,127.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Alberto Arthur<br/>2 ALL SATURDAY Adult
PAY-XXX,1/15/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Beryl Bertha<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Chris Cristobal<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,193.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Debby Dolly<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>2 FULL FESTIVAL Adult"
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Ernesto Edouard<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Florence Fay<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Gordon Gonzalo<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Helene Hanna<br/>1 FULL FESTIVAL Student
PAY-XXX,1/15/2018,approved,145.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Isaac Isaias<br/>2 ALL SATURDAY Senior<br/>2 ALL SUNDAY Senior
PAY-XXX,1/15/2018,approved,113.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Joyce Josephine<br/>1 FULL FESTIVAL DFO Member<br/>1 DFO Individual Membership Dues
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Kirk Kyle<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Leslie Laura<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Michael Marco<br/>1 FULL FESTIVAL Student
PAY-XXX,1/15/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Nadine Nana<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,65.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Oscar Omar<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 ALL SATURDAY Adult"
PAY-XXX,1/15/2018,approved,173.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Patty Paulette<br/>2 FULL FESTIVAL DFO Member
PAY-XXX,1/15/2018,approved,128.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Rafael Rene<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 FULL FESTIVAL Adult<br/>1 FRIDAY NIGHT Teen<br/>1 ALL SUNDAY Teen"
PAY-XXX,1/15/2018,approved,293.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Sara Sally<br/>2 FULL FESTIVAL Adult<br/>2 FULL FESTIVAL Teen
PAY-XXX,1/15/2018,approved,148.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Tony Teddy<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Teen
PAY-XXX,1/15/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Valerie Vicky<br/>1 FULL FESTIVAL Student
PAY-XXX,1/15/2018,approved,123.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  William Wilfred<br/>1 FULL FESTIVAL Adult<br/>1 DFO Individual Membership Dues
PAY-XXX,1/15/2018,approved,218.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Andrea Ana<br/>2 FULL FESTIVAL DFO Member<br/>1 DFO Couple/Family Membership Dues
PAY-XXX,1/15/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Barry Bill<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Chantal Claudette<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,53.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Dorian Danny<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 FULL FESTIVAL Teen"
PAY-XXX,1/15/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Erin Elsa<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Fernand Fred<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,88.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Gabrielle Grace<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 FULL FESTIVAL Senior"
PAY-XXX,1/15/2018,approved,68.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Humberto Henri<br/>1 FRIDAY NIGHT Student<br/>1 ALL SATURDAY Student
PAY-XXX,1/15/2018,approved,70.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Imelda Ida<br/>1 ALL SATURDAY Adult<br/>1 ALL SATURDAY Child
PAY-XXX,1/15/2018,approved,113.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Jerry Julian<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 ALL SATURDAY Adult<br/>1 ALL SATURDAY Senior"
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Karen Kate<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,133.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Lorenzo Larry<br/>1 FULL FESTIVAL DFO Member<br/>1 DFO Couple/Family Membership Dues
PAY-XXX,1/15/2018,approved,127.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Melissa Mindy<br/>2 ALL SATURDAY Adult
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Nestor Nicholas<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,273.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Olga Odette<br/>2 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Teen<br/>1 FRIDAY NIGHT Teen<br/>1 ALL SUNDAY Teen
PAY-XXX,1/15/2018,approved,92.75,completed,"Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Pablo Peter<br/>Special Instructions: Names of other people authorized to pick up tickets, etc.<br/>1 FULL FESTIVAL Teen<br/>1 SATURDAY DAY Adult"
PAY-XXX,1/15/2018,approved,68.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Rebekah Rose<br/>1 FRIDAY NIGHT Student<br/>1 ALL SATURDAY Student
PAY-XXX,1/15/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Sebastien Sam<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Tanya Teresa<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Van Victor<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,created,0,,<strong>Incomplete or refunded transaction. $93.75</strong><br/><br/>1 FRIDAY NIGHT Adult<br/>1 ALL SATURDAY Adult
PAY-XXX,1/15/2018,approved,173.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Arthur Alex<br/>2 FULL FESTIVAL Senior
PAY-XXX,1/15/2018,approved,183.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Bertha Bonnie<br/>2 FRIDAY NIGHT Adult<br/>2 ALL SATURDAY Adult
PAY-XXX,1/15/2018,approved,173.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Cristobal Colin<br/>2 FULL FESTIVAL Senior
PAY-XXX,1/15/2018,approved,183.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Dolly Danielle<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/15/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Edouard Earl<br/>1 FULL FESTIVAL Senior
PAY-XXX,1/15/2018,approved,43.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Fay Fiona<br/>1 FRIDAY NIGHT Teen<br/>1 ALL SATURDAY Teen
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Gonzalo Gaston<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Hanna Hermine<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Isaias Ian<br/>1 FULL FESTIVAL Student
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Josephine Julia<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,183.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Kyle Karl<br/>1 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Student
PAY-XXX,1/15/2018,approved,88.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Laura Lisa<br/>1 FULL FESTIVAL Student
PAY-XXX,1/15/2018,approved,51.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Marco Martin<br/>1 ALL SATURDAY Student
PAY-XXX,1/15/2018,approved,98.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Nana Nicole<br/>1 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,created,0,,<strong>Incomplete or refunded transaction. $88.75</strong><br/><br/>1 FULL FESTIVAL Student
PAY-XXX,1/15/2018,approved,243.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Paulette Paula<br/>2 FULL FESTIVAL Adult<br/>1 FULL FESTIVAL Teen
PAY-XXX,1/15/2018,created,0,,<strong>Incomplete or refunded transaction. $193.75</strong><br/>Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Rene Richard<br/>2 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,created,0,,<strong>Incomplete or refunded transaction. $193.75</strong><br/><br/>2 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,created,0,,<strong>Incomplete or refunded transaction. $88.75</strong><br/><br/>1 FULL FESTIVAL Senior
PAY-XXX,1/15/2018,created,0,,<strong>Incomplete or refunded transaction. $193.75</strong><br/><br/>2 FULL FESTIVAL Adult
PAY-XXX,1/15/2018,approved,193.75,completed,Purchaser email:  mailbox@domain.com<br/>Purchaser Name:  Wilfred Walter<br/>2 FULL FESTIVAL Adult
